timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
633,-0.115848,-0.017635,0.857149,-2.612132,-1.044250,0.350540
639,-0.123414,-0.015926,0.865692,-3.299205,-1.196933,0.564296
644,-0.140498,-0.016903,0.954528,-2.306766,0.207750,0.304735
649,-0.135128,-0.011533,0.873501,-4.001547,-2.754300,0.304735
655,-0.129027,-0.038380,0.766848,-1.314326,1.429214,0.396345
660,-0.158802,0.004574,1.025549,-3.986279,-4.052105,0.396345
666,-0.104621,-0.027641,0.759771,-1.741839,0.406238,0.579565
671,-0.148552,-0.000063,1.005048,-2.963303,-1.044250,0.350540
677,-0.124878,-0.020563,0.817612,-2.917498,-1.716055,0.396345
682,-0.136105,-0.012021,0.860078,-2.520522,-0.662543,0.381077
687,-0.132932,-0.021540,0.886680,-2.551059,-1.349616,0.274199
693,-0.133908,-0.015438,0.868132,-3.161791,-1.548104,0.350540
698,-0.132932,-0.020563,0.854709,-2.383107,-0.402982,0.381077
704,-0.138057,-0.007872,0.912306,-2.963303,-1.578641,0.442150
709,-0.120485,-0.015438,0.833476,-2.764815,-0.906835,0.182589
715,-0.130003,-0.017879,0.874966,-2.719010,-1.044250,0.411613
720,-0.126342,-0.018123,0.863739,-2.520522,-1.349616,0.335272
726,-0.137813,-0.026177,0.885460,-2.688474,-1.105323,0.197857
731,-0.131223,-0.018855,0.868132,-2.764815,-1.135860,0.335272
737,-0.133420,-0.020319,0.858126,-2.780083,-0.998445,0.320003
742,-0.130491,-0.017147,0.857638,-2.673205,-1.120592,0.197857
748,-0.124878,-0.019099,0.871305,-2.566327,-1.212201,0.411613
753,-0.128783,-0.020075,0.874478,-2.810620,-1.135860,0.472686
758,-0.137325,-0.015926,0.881067,-2.703742,-1.105323,0.518491
764,-0.124634,-0.013730,0.866912,-2.703742,-1.319080,0.365808
769,-0.126342,-0.013730,0.864715,-2.825888,-0.967909,0.426881
775,-0.134396,-0.010801,0.874966,-2.841157,-0.876299,0.335272
780,-0.134396,-0.018123,0.885216,-2.673205,-0.830494,0.564296
786,-0.133420,-0.018123,0.875454,-2.764815,-1.212201,0.426881
791,-0.131956,-0.014218,0.876186,-2.612132,-1.181665,0.487955
797,-0.132688,-0.013730,0.861299,-2.688474,-1.380153,0.549028
802,-0.131712,-0.012754,0.864227,-2.612132,-1.349616,0.381077
808,-0.130491,-0.025689,0.882776,-2.871693,-0.967909,0.457418
813,-0.128783,-0.020075,0.876674,-2.795351,-1.151128,0.564296
819,-0.127075,-0.015682,0.864471,-2.902230,-1.135860,0.258930
824,-0.130979,-0.010801,0.875698,-2.764815,-1.166397,0.442150
830,-0.130979,-0.010801,0.875454,-2.703742,-1.273275,0.350540
835,-0.122681,-0.012510,0.862275,-2.719010,-0.861031,0.350540
840,-0.130003,-0.017147,0.883752,-2.764815,-0.845762,0.411613
846,-0.123658,-0.016903,0.872037,-2.841157,-0.983177,0.518491
851,-0.124390,-0.017391,0.864471,-2.612132,-1.013714,0.381077
857,-0.138301,-0.019831,0.876186,-2.627400,-1.151128,0.426881
862,-0.125610,-0.022028,0.869840,-2.841157,-1.288543,0.320003
868,-0.128051,-0.018855,0.867400,-2.810620,-1.212201,0.503223
873,-0.129271,-0.021296,0.881067,-2.810620,-1.074787,0.457418
879,-0.128783,-0.018611,0.864227,-2.642668,-1.288543,0.274199
884,-0.131223,-0.013730,0.867888,-2.780083,-1.105323,0.426881
890,-0.128539,-0.013242,0.882776,-2.810620,-0.967909,0.457418
895,-0.135128,-0.016659,0.865692,-2.825888,-1.028982,0.243662
901,-0.129027,-0.017391,0.865936,-2.780083,-0.952640,0.228394
906,-0.133420,-0.014706,0.877650,-2.657937,-1.181665,0.335272
912,-0.124146,-0.018123,0.864959,-2.642668,-1.273275,0.274199
917,-0.125854,-0.016659,0.870817,-2.520522,-1.090055,0.320003
922,-0.129027,-0.017147,0.883508,-2.642668,-1.151128,0.289467
928,-0.127075,-0.014706,0.870573,-2.688474,-1.044250,0.289467
933,-0.126586,-0.022028,0.871305,-2.688474,-1.059519,0.213125
939,-0.127319,-0.017879,0.881311,-2.688474,-1.135860,0.182589
944,-0.130979,-0.015926,0.868620,-2.810620,-1.028982,0.579565
950,-0.132932,-0.012510,0.877406,-2.734278,-1.044250,0.335272
955,-0.130003,-0.017147,0.875942,-2.703742,-1.059519,0.518491
961,-0.127563,-0.019831,0.867644,-2.642668,-1.273275,0.381077
966,-0.126586,-0.019587,0.868620,-2.627400,-1.090055,0.320003
972,-0.134152,-0.020563,0.869108,-2.734278,-1.288543,0.228394
977,-0.134640,-0.018367,0.877894,-2.703742,-1.242738,0.335272
983,-0.128539,-0.019343,0.877406,-2.581595,-1.059519,0.472686
988,-0.128539,-0.016659,0.863251,-2.871693,-1.044250,0.411613
993,-0.127319,-0.011289,0.879847,-2.703742,-1.028982,0.182589
999,-0.128783,-0.020075,0.873013,-2.673205,-1.135860,0.320003
1004,-0.124634,-0.015438,0.867156,-2.841157,-1.028982,0.243662
1010,-0.126098,-0.019099,0.879847,-2.825888,-1.258006,0.411613
1016,-0.127807,-0.022272,0.862763,-2.581595,-0.815226,0.426881
1021,-0.133908,-0.015194,0.875942,-2.825888,-1.242738,0.533760
1027,-0.127319,-0.012998,0.873745,-2.673205,-1.181665,0.549028
1032,-0.133176,-0.020075,0.869108,-2.764815,-1.303811,0.365808
1038,-0.125122,-0.018855,0.868864,-2.551059,-0.998445,0.442150
1043,-0.129515,-0.016903,0.871549,-2.520522,-1.059519,0.274199
1049,-0.130735,-0.020563,0.872281,-2.780083,-1.319080,0.426881
1054,-0.128051,-0.017391,0.867156,-2.749546,-0.967909,0.411613
1060,-0.130979,-0.016414,0.875942,-2.673205,-1.135860,0.396345
1066,-0.126830,-0.015194,0.872769,-2.627400,-1.212201,0.258930
1071,-0.128051,-0.017147,0.873501,-2.841157,-1.227470,0.457418
1077,-0.127807,-0.017635,0.876918,-2.749546,-0.922104,0.213125
1082,-0.129271,-0.019099,0.875454,-2.795351,-1.044250,0.442150
1088,-0.129027,-0.015926,0.865692,-2.703742,-1.090055,0.457418
1093,-0.127563,-0.016659,0.873501,-2.886961,-1.074787,0.258930
1099,-0.129759,-0.013486,0.877162,-2.734278,-1.105323,0.350540
1104,-0.129027,-0.017879,0.873257,-2.749546,-1.105323,0.197857
1110,-0.130491,-0.014462,0.871061,-2.566327,-1.105323,0.365808
1116,-0.129271,-0.016170,0.866180,-2.749546,-1.242738,0.304735
1121,-0.126342,-0.017879,0.871061,-2.780083,-1.196933,0.335272
1127,-0.128051,-0.017391,0.877162,-2.856425,-1.319080,0.289467
1132,-0.129271,-0.015438,0.871305,-2.749546,-1.090055,0.426881
1138,-0.130491,-0.014218,0.876186,-2.749546,-1.273275,0.350540
1143,-0.126098,-0.010069,0.874722,-2.657937,-1.151128,0.442150
1149,-0.128051,-0.020563,0.877162,-2.673205,-1.059519,0.320003
1154,-0.128539,-0.017147,0.870573,-2.566327,-0.983177,0.350540
1160,-0.127319,-0.021784,0.868132,-2.703742,-1.044250,0.320003
1165,-0.124390,-0.013974,0.872525,-2.719010,-1.166397,0.457418
1171,-0.129759,-0.023004,0.875942,-2.841157,-1.135860,0.365808
1177,-0.128051,-0.016903,0.872037,-2.673205,-1.166397,0.365808
1182,-0.132444,-0.015438,0.864959,-2.780083,-1.135860,0.304735
1188,-0.131712,-0.018855,0.884484,-2.734278,-1.212201,0.243662
1193,-0.125610,-0.015926,0.871549,-2.719010,-1.196933,0.320003
1199,-0.130003,-0.020563,0.875942,-2.719010,-1.166397,0.381077
1204,-0.127319,-0.016659,0.873501,-2.795351,-1.227470,0.197857
1210,-0.126098,-0.014462,0.871793,-2.719010,-1.135860,0.396345
1215,-0.125122,-0.017879,0.870329,-2.688474,-1.074787,0.503223
1221,-0.129271,-0.015194,0.866912,-2.780083,-0.861031,0.350540
1227,-0.130491,-0.016414,0.869352,-2.703742,-0.998445,0.487955
1232,-0.129271,-0.022272,0.870573,-2.856425,-1.028982,0.320003
1238,-0.123170,-0.014950,0.872037,-2.657937,-1.242738,0.518491
1243,-0.136105,-0.013730,0.869840,-2.871693,-1.074787,0.258930
1249,-0.129515,-0.020075,0.876186,-2.734278,-1.181665,0.381077
1254,-0.133664,-0.014950,0.872281,-2.596863,-1.258006,0.350540
1260,-0.129027,-0.018367,0.866180,-2.780083,-1.013714,0.411613
1265,-0.131712,-0.018123,0.873989,-2.657937,-1.059519,0.304735
1271,-0.125366,-0.019099,0.876674,-2.871693,-1.258006,0.350540
1276,-0.136349,-0.014218,0.868620,-2.734278,-0.922104,0.213125
1282,-0.128783,-0.009581,0.874233,-2.703742,-1.105323,0.442150
1288,-0.133176,-0.020807,0.863251,-2.657937,-1.059519,0.335272
1293,-0.129759,-0.013486,0.872769,-2.825888,-1.349616,0.442150
1299,-0.123170,-0.019099,0.873745,-2.764815,-1.166397,0.518491
1304,-0.132444,-0.013486,0.864227,-2.657937,-1.166397,0.258930
1310,-0.132444,-0.018367,0.865936,-2.780083,-1.288543,0.335272
1315,-0.127563,-0.019587,0.872281,-2.734278,-1.349616,0.411613
1321,-0.126830,-0.016414,0.871793,-2.810620,-1.074787,0.487955
1326,-0.123658,-0.016170,0.874722,-2.886961,-1.166397,0.350540
1332,-0.130003,-0.023980,0.866424,-2.841157,-1.395421,0.320003
1338,-0.126098,-0.019099,0.870817,-2.642668,-1.135860,0.274199
1343,-0.135128,-0.009825,0.881311,-2.551059,-1.090055,0.457418
1349,-0.129027,-0.024468,0.863983,-2.535790,-1.135860,0.335272
1354,-0.123902,-0.018611,0.882043,-2.780083,-1.028982,0.426881
1360,-0.130247,-0.016903,0.872037,-2.734278,-1.059519,0.472686
1365,-0.134152,-0.013730,0.871793,-2.795351,-1.288543,0.304735
1371,-0.132200,-0.015682,0.873013,-2.627400,-1.227470,0.381077
1376,-0.126098,-0.012754,0.871061,-2.703742,-1.349616,0.442150
1382,-0.127563,-0.016170,0.877650,-2.612132,-1.120592,0.335272
1388,-0.128783,-0.019831,0.873013,-2.703742,-1.105323,0.549028
1393,-0.132932,-0.016170,0.873501,-2.780083,-0.922104,0.381077
1399,-0.133420,-0.015926,0.868864,-2.627400,-1.227470,0.381077
1404,-0.130247,-0.015438,0.878871,-2.657937,-1.196933,0.487955
1410,-0.129027,-0.016414,0.873745,-2.810620,-0.998445,0.304735
1415,-0.138789,-0.017879,0.870817,-2.688474,-0.967909,0.320003
1421,-0.127563,-0.016903,0.874233,-2.749546,-1.242738,0.396345
1426,-0.128051,-0.014706,0.874966,-2.657937,-1.181665,0.335272
1432,-0.126098,-0.021296,0.867400,-2.688474,-1.196933,0.487955
1438,-0.130491,-0.016903,0.881555,-2.688474,-0.983177,0.365808
1443,-0.133420,-0.018123,0.870085,-2.719010,-1.105323,0.304735
1449,-0.122926,-0.016414,0.874722,-2.825888,-0.967909,0.472686
1454,-0.132932,-0.021296,0.871305,-2.703742,-1.212201,0.335272
1460,-0.128539,-0.022272,0.864959,-2.673205,-1.028982,0.320003
1465,-0.119753,-0.013730,0.870329,-2.596863,-1.135860,0.274199
1471,-0.128783,-0.018611,0.874233,-2.642668,-1.242738,0.472686
1476,-0.130735,-0.015926,0.859590,-2.749546,-1.212201,0.594833
1482,-0.130735,-0.019343,0.885704,-2.474717,-1.013714,0.152052
1487,-0.134152,-0.019831,0.885216,-2.902230,-1.578641,0.472686
1493,-0.128295,-0.014950,0.860810,-2.459449,-0.876299,0.320003
1499,-0.129027,-0.016903,0.893270,-2.948034,-1.395421,0.320003
1504,-0.127319,-0.019343,0.871061,-2.596863,-1.059519,0.426881
1510,-0.125122,-0.014218,0.858614,-2.734278,-1.196933,0.274199
1515,-0.129027,-0.018611,0.894734,-2.917498,-1.227470,0.564296
1521,-0.132932,-0.018123,0.868620,-2.657937,-1.120592,0.274199
1526,-0.129759,-0.009337,0.878138,-2.795351,-1.258006,0.152052
1532,-0.135372,-0.022028,0.856661,-2.505254,-0.906835,0.411613
1537,-0.130979,-0.015682,0.885948,-2.581595,-1.502299,0.289467
1543,-0.118288,-0.015438,0.859346,-2.612132,-1.013714,0.396345
1549,-0.129759,-0.017147,0.876186,-2.948034,-0.906835,0.381077
1554,-0.126098,-0.019587,0.880091,-2.856425,-0.906835,0.365808
1560,-0.133176,-0.018367,0.878871,-2.871693,-1.074787,0.442150
1565,-0.130003,-0.021296,0.868864,-2.657937,-1.013714,0.274199
1571,-0.130247,-0.013974,0.876186,-2.627400,-1.181665,0.304735
1576,-0.118044,-0.013974,0.875210,-2.764815,-1.425958,0.243662
1582,-0.129759,-0.013486,0.879603,-2.627400,-1.120592,0.335272
1587,-0.130247,-0.016414,0.873013,-2.673205,-1.258006,0.365808
1593,-0.126830,-0.018855,0.867156,-2.856425,-1.135860,0.320003
1598,-0.130735,-0.014706,0.876918,-2.627400,-1.334348,0.457418
1604,-0.131223,-0.018123,0.875210,-2.703742,-1.090055,0.335272
1610,-0.134640,-0.013486,0.874966,-2.780083,-1.135860,0.457418
1615,-0.132444,-0.021540,0.870573,-2.688474,-1.059519,0.564296
1621,-0.121217,-0.013242,0.872525,-2.596863,-1.288543,0.167320
1626,-0.128051,-0.017635,0.871061,-2.810620,-1.319080,0.381077
1632,-0.128051,-0.012510,0.883020,-2.642668,-1.135860,0.442150
1637,-0.133420,-0.017879,0.871549,-2.780083,-1.028982,0.381077
1643,-0.120241,-0.015926,0.863495,-2.719010,-1.242738,0.320003
1648,-0.131712,-0.014462,0.870817,-2.780083,-1.227470,0.564296
1654,-0.130491,-0.015438,0.873989,-2.749546,-1.258006,0.411613
1660,-0.130979,-0.014706,0.867156,-2.719010,-1.105323,0.365808
1665,-0.124146,-0.013974,0.873257,-2.703742,-1.196933,0.335272
1671,-0.130247,-0.017391,0.879847,-2.734278,-1.090055,0.396345
1676,-0.126342,-0.018855,0.869596,-2.703742,-0.922104,0.472686
1682,-0.131468,-0.020807,0.865936,-2.886961,-0.891567,0.167320
1687,-0.131223,-0.018855,0.877650,-2.780083,-0.922104,0.258930
1693,-0.132444,-0.014950,0.873989,-2.825888,-1.105323,0.182589
1698,-0.130979,-0.012998,0.866424,-2.734278,-1.273275,0.442150
1704,-0.129271,-0.016170,0.866180,-2.749546,-1.196933,0.274199
1710,-0.129515,-0.015194,0.863495,-2.688474,-1.258006,0.533760
1715,-0.126098,-0.016659,0.874722,-2.795351,-1.288543,0.549028
1721,-0.128539,-0.014462,0.886192,-2.734278,-0.967909,0.533760
1726,-0.128783,-0.021052,0.862763,-2.780083,-0.983177,0.335272
1732,-0.129515,-0.017879,0.873745,-2.795351,-1.074787,0.457418
1737,-0.131468,-0.013242,0.866912,-2.703742,-1.181665,0.365808
1743,-0.129759,-0.015682,0.878871,-2.764815,-1.242738,0.365808
1748,-0.126342,-0.021296,0.873745,-2.795351,-1.105323,0.320003
1754,-0.130003,-0.014706,0.874233,-2.703742,-0.876299,0.549028
1760,-0.133420,-0.021540,0.866668,-2.886961,-1.090055,0.350540
1765,-0.128051,-0.021052,0.868620,-2.673205,-0.998445,0.564296
1771,-0.125854,-0.017391,0.860810,-2.719010,-1.166397,0.518491
1776,-0.129759,-0.014706,0.874966,-2.688474,-1.395421,0.381077
1782,-0.130735,-0.021296,0.871549,-2.719010,-1.258006,0.396345
1787,-0.119997,-0.017635,0.868620,-2.627400,-1.303811,0.350540
1793,-0.127563,-0.012021,0.874233,-2.749546,-1.151128,0.396345
1798,-0.133664,-0.017147,0.869352,-2.841157,-0.998445,0.289467
1804,-0.128295,-0.020319,0.874478,-2.825888,-0.998445,0.350540
1809,-0.128539,-0.012998,0.870329,-2.581595,-1.059519,0.365808
1815,-0.130003,-0.022028,0.872281,-2.642668,-1.151128,0.472686
1821,-0.126098,-0.019831,0.875698,-2.764815,-1.227470,0.381077
1826,-0.122926,-0.018367,0.872037,-2.749546,-1.120592,0.442150
1832,-0.126830,-0.019587,0.875454,-2.612132,-1.196933,0.167320
1837,-0.135617,-0.015926,0.882776,-2.612132,-1.212201,0.274199
1843,-0.131468,-0.012021,0.877650,-2.688474,-1.196933,0.503223
1848,-0.129515,-0.013242,0.868132,-2.764815,-1.212201,0.396345
1854,-0.127319,-0.015682,0.860566,-2.657937,-1.074787,0.472686
1860,-0.132200,-0.019831,0.880823,-2.749546,-1.166397,0.518491
1865,-0.132444,-0.012510,0.861054,-2.719010,-1.196933,0.320003
1871,-0.130247,-0.020563,0.865936,-2.703742,-1.090055,0.258930
1876,-0.131712,-0.023980,0.880579,-2.581595,-1.151128,0.396345
1882,-0.132444,-0.021540,0.873257,-2.734278,-0.998445,0.640638
1887,-0.126830,-0.018123,0.875454,-2.795351,-1.258006,0.365808
1893,-0.129271,-0.018611,0.875942,-2.932766,-1.120592,0.320003
1898,-0.130979,-0.017147,0.874966,-2.657937,-1.166397,0.304735
1904,-0.124390,-0.022516,0.868620,-2.703742,-1.258006,0.564296
1909,-0.128783,-0.016414,0.876430,-2.749546,-1.028982,0.274199
1915,-0.128051,-0.017879,0.873013,-2.719010,-1.151128,0.335272
1921,-0.132688,-0.016414,0.871305,-2.535790,-1.044250,0.533760
1926,-0.127319,-0.019099,0.873501,-2.780083,-1.090055,0.350540
1932,-0.130491,-0.015682,0.863251,-2.764815,-0.998445,0.381077
1937,-0.133908,-0.013486,0.874478,-2.780083,-1.181665,0.228394
1943,-0.126098,-0.021784,0.868132,-2.657937,-1.181665,0.365808
1948,-0.130491,-0.022760,0.878871,-2.734278,-0.998445,0.243662
1954,-0.127075,-0.014218,0.873745,-2.780083,-1.258006,0.533760
1959,-0.126342,-0.019343,0.867400,-2.764815,-0.937372,0.350540
1965,-0.131956,-0.025201,0.869108,-2.749546,-1.044250,0.503223
1970,-0.125366,-0.013730,0.873989,-2.719010,-0.983177,0.411613
1976,-0.132444,-0.016414,0.868864,-2.902230,-1.151128,0.320003
1982,-0.129515,-0.010069,0.878383,-2.673205,-1.181665,0.442150
1987,-0.131956,-0.016170,0.872769,-2.825888,-1.181665,0.426881
1993,-0.125122,-0.018611,0.870817,-2.749546,-0.937372,0.320003
1998,-0.131712,-0.018855,0.873989,-2.627400,-1.120592,0.350540
2004,-0.133176,-0.017147,0.870085,-2.795351,-1.303811,0.289467
2009,-0.126342,-0.012021,0.873501,-2.764815,-1.135860,0.579565
2015,-0.129515,-0.017879,0.870329,-2.734278,-0.983177,0.503223
2020,-0.130735,-0.013486,0.879359,-2.795351,-1.105323,0.411613
2026,-0.128539,-0.021540,0.868620,-2.642668,-0.906835,0.457418
2032,-0.127319,-0.020075,0.869840,-2.703742,-1.166397,0.335272
2037,-0.136105,-0.013486,0.871793,-2.688474,-1.135860,0.503223
2043,-0.129271,-0.017391,0.875942,-2.825888,-0.952640,0.258930
2048,-0.128051,-0.018611,0.874722,-2.795351,-1.044250,0.274199
2054,-0.125122,-0.021052,0.878627,-2.780083,-0.983177,0.442150
2059,-0.125854,-0.018123,0.868620,-2.734278,-1.044250,0.274199
2065,-0.130491,-0.018855,0.873013,-2.871693,-1.273275,0.426881
2070,-0.128295,-0.016659,0.871061,-2.825888,-1.334348,0.426881
2076,-0.130735,-0.014462,0.867644,-2.886961,-1.151128,0.304735
2082,-0.127563,-0.008849,0.866912,-2.734278,-1.227470,0.350540
2087,-0.128051,-0.014218,0.877894,-2.734278,-0.983177,0.549028
