timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:14:16.982324,-0.000,-0.011,0.694,-0.450,-0.702,5.730
2025-03-12 10:14:17.033843,-0.021,-0.015,0.700,-0.481,-0.290,5.844
2025-03-12 10:14:17.085293,-0.005,-0.013,0.700,-0.557,-0.488,5.699
2025-03-12 10:14:17.137808,-0.016,-0.007,0.702,-0.504,-0.504,5.814
2025-03-12 10:14:17.189735,-0.016,-0.025,0.699,-0.427,-0.565,5.890
2025-03-12 10:14:17.241798,-0.012,-0.007,0.704,-0.580,-0.671,5.814
2025-03-12 10:14:17.294272,-0.010,-0.012,0.698,-0.587,-0.450,5.768
2025-03-12 10:14:17.345961,-0.024,-0.017,0.693,-0.504,-0.336,5.745
2025-03-12 10:14:17.398297,-0.012,-0.010,0.701,-0.351,-0.572,5.890
2025-03-12 10:14:17.450316,-0.020,-0.013,0.702,-0.366,-0.435,5.875
2025-03-12 10:14:17.502792,-0.014,-0.014,0.697,-0.519,-0.526,5.783
2025-03-12 10:14:17.554823,-0.014,-0.016,0.699,-0.504,-0.557,5.844
2025-03-12 10:14:17.606783,-0.004,-0.013,0.705,-0.526,-0.671,5.692
2025-03-12 10:14:17.658993,-0.025,-0.016,0.692,-0.458,-0.656,5.722
2025-03-12 10:14:17.710917,-0.010,-0.011,0.697,-0.320,-0.572,5.791
2025-03-12 10:14:17.762791,-0.012,-0.014,0.707,-0.366,-0.557,5.776
2025-03-12 10:14:17.815430,-0.017,-0.016,0.710,-0.702,-0.549,5.837
2025-03-12 10:14:17.867561,-0.013,-0.019,0.701,-0.511,-0.519,5.928
2025-03-12 10:14:17.918805,-0.013,-0.012,0.700,-0.465,-0.206,5.783
2025-03-12 10:14:17.970901,-0.016,-0.017,0.699,-0.603,-0.710,5.913
2025-03-12 10:14:18.023583,-0.009,-0.009,0.689,-0.633,-0.656,5.776
2025-03-12 10:14:18.075885,-0.004,-0.004,0.700,-0.656,-0.626,5.783
2025-03-12 10:14:18.128003,-0.020,-0.014,0.688,-0.565,-0.389,5.913
2025-03-12 10:14:18.179908,-0.014,-0.013,0.695,-0.496,-0.626,5.684
2025-03-12 10:14:18.232798,-0.017,-0.017,0.708,-0.458,-0.587,5.715
2025-03-12 10:14:18.285732,-0.019,-0.016,0.710,-0.549,-0.565,5.745
2025-03-12 10:14:18.336773,-0.018,-0.017,0.697,-0.526,-0.458,5.791
2025-03-12 10:14:18.389367,-0.006,-0.007,0.695,-0.504,-0.496,5.943
2025-03-12 10:14:18.441693,-0.019,-0.011,0.701,-0.496,-0.595,5.776
2025-03-12 10:14:18.494356,-0.011,-0.016,0.701,-0.465,-0.404,5.913
2025-03-12 10:14:18.546211,-0.011,-0.014,0.690,-0.595,-0.710,5.676
2025-03-12 10:14:18.598253,-0.018,-0.012,0.696,-0.496,-0.488,5.692
2025-03-12 10:14:18.649896,-0.017,-0.019,0.699,-0.389,-0.549,5.661
2025-03-12 10:14:18.701680,-0.006,-0.014,0.692,-0.565,-0.534,5.875
2025-03-12 10:14:18.753786,-0.022,-0.012,0.695,-0.465,-0.603,5.661
2025-03-12 10:14:18.806357,-0.007,-0.015,0.704,-0.458,-0.450,5.745
2025-03-12 10:14:18.857889,-0.017,-0.015,0.704,-0.595,-0.511,5.745
2025-03-12 10:14:18.910187,-0.010,-0.016,0.696,-0.679,-0.420,5.623
2025-03-12 10:14:18.960796,-0.020,-0.010,0.709,-0.565,-0.435,5.806
2025-03-12 10:14:19.012885,-0.006,-0.011,0.701,-0.549,-0.313,5.753
2025-03-12 10:14:19.064855,-0.024,-0.015,0.689,-0.610,-0.580,5.814
2025-03-12 10:14:19.117155,-0.007,-0.011,0.694,-0.458,-0.549,5.844
2025-03-12 10:14:19.169307,-0.013,-0.015,0.703,-0.572,-0.374,5.715
2025-03-12 10:14:19.220905,-0.013,-0.013,0.713,-0.504,-0.565,5.867
2025-03-12 10:14:19.272879,-0.018,-0.017,0.688,-0.473,-0.435,5.798
2025-03-12 10:14:19.325418,-0.004,-0.016,0.701,-0.557,-0.710,5.814
2025-03-12 10:14:19.377961,-0.025,-0.019,0.706,-0.671,-0.351,5.814
2025-03-12 10:14:19.429910,-0.010,-0.012,0.696,-0.664,-0.687,5.745
2025-03-12 10:14:19.481198,-0.007,-0.008,0.697,-0.450,-0.458,5.722
2025-03-12 10:14:19.533408,-0.018,-0.010,0.697,-0.496,-0.435,5.821
2025-03-12 10:14:19.585475,-0.014,-0.016,0.710,-0.526,-0.549,5.890
2025-03-12 10:14:19.638020,-0.009,-0.012,0.696,-0.557,-0.664,5.882
2025-03-12 10:14:19.689007,-0.024,-0.015,0.703,-0.496,-0.702,5.791
2025-03-12 10:14:19.740897,-0.021,-0.015,0.694,-0.542,-0.610,5.844
2025-03-12 10:14:19.792128,-0.011,-0.014,0.696,-0.389,-0.885,5.867
2025-03-12 10:14:19.844297,-0.020,-0.016,0.687,-0.473,-0.389,5.837
2025-03-12 10:14:19.896748,-0.016,-0.019,0.703,-0.435,-0.595,5.814
2025-03-12 10:14:19.947784,-0.011,-0.013,0.698,-0.336,-0.519,5.898
2025-03-12 10:14:19.999868,-0.007,-0.013,0.698,-0.603,-0.626,5.791
2025-03-12 10:14:20.051958,-0.022,-0.019,0.695,-0.458,-0.443,5.745
2025-03-12 10:14:20.103839,-0.006,-0.013,0.702,-0.504,-0.618,5.791
2025-03-12 10:14:20.155936,-0.019,-0.014,0.700,-0.694,-0.473,5.760
2025-03-12 10:14:20.207898,-0.014,-0.015,0.705,-0.549,-0.404,5.829
2025-03-12 10:14:20.259914,-0.011,-0.017,0.701,-0.526,-0.519,5.760
2025-03-12 10:14:20.312957,-0.009,-0.017,0.698,-0.587,-0.587,5.783
2025-03-12 10:14:20.364754,-0.017,-0.016,0.702,-0.389,-0.504,5.875
2025-03-12 10:14:20.417125,-0.012,-0.009,0.691,-0.572,-0.610,5.844
2025-03-12 10:14:20.470123,-0.015,-0.019,0.697,-0.587,-0.519,5.875
2025-03-12 10:14:20.521902,-0.014,-0.011,0.698,-0.633,-0.381,5.798
2025-03-12 10:14:20.574053,-0.005,-0.017,0.700,-0.381,-0.633,5.783
2025-03-12 10:14:20.626002,-0.011,-0.007,0.697,-0.549,-0.404,5.890
2025-03-12 10:14:20.678327,-0.019,-0.020,0.689,-0.519,-0.542,5.905
2025-03-12 10:14:20.729215,-0.005,-0.012,0.711,-0.542,-0.519,5.783
2025-03-12 10:14:20.780774,-0.022,-0.017,0.697,-0.488,-0.542,5.737
2025-03-12 10:14:20.832319,-0.019,-0.012,0.706,-0.504,-0.649,5.730
2025-03-12 10:14:20.883565,-0.006,-0.015,0.698,-0.404,-0.603,5.676
2025-03-12 10:14:20.935874,-0.016,-0.014,0.691,-0.374,-0.519,5.913
2025-03-12 10:14:20.987831,-0.017,-0.010,0.700,-0.618,-0.748,5.676
2025-03-12 10:14:21.039816,-0.005,-0.007,0.698,-0.412,-0.359,5.898
2025-03-12 10:14:21.091898,-0.008,-0.010,0.701,-0.542,-0.435,5.905
2025-03-12 10:14:21.144277,-0.020,-0.016,0.702,-0.557,-0.702,5.837
2025-03-12 10:14:21.196323,-0.013,-0.015,0.697,-0.664,-0.191,5.653
2025-03-12 10:14:21.247835,-0.019,-0.007,0.703,-0.519,-0.618,5.814
2025-03-12 10:14:21.298879,-0.016,-0.018,0.709,-0.565,-0.336,5.890
2025-03-12 10:14:21.351401,-0.019,-0.014,0.707,-0.351,-0.496,5.936
2025-03-12 10:14:21.401963,-0.002,-0.011,0.701,-0.717,-0.496,5.760
2025-03-12 10:14:21.453236,-0.018,-0.021,0.700,-0.694,-0.488,5.859
2025-03-12 10:14:21.505488,-0.006,-0.017,0.698,-0.572,-0.626,5.737
2025-03-12 10:14:21.557001,-0.018,-0.014,0.702,-0.694,-0.649,5.699
2025-03-12 10:14:21.608055,-0.014,-0.017,0.687,-0.519,-0.519,5.638
